,afg,ago,alb,are,arg,aus,aut,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,blz,bmu,bol,bra,brb,caf,can,che,chl,chn,civ,cmr,cod,cog,col,cri,csk,cub,cyp,ddr,dji,dnk,dom,dza,ecu,egy,esp,eth,fdr,fin,fio,fji,flk,fra,gab,gbr,gha,gib,gin,glp,gmb,gnb,gnq,grc,grl,gtm,guf,guy,hkg,hnd,hti,hun,idn,ind,irl,irn,irq,isl,isr,ita,jam,jor,jpn,ken,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lka,mac,mar,mdg,mex,mli,mlt,mmr,mng,moz,mrt,mus,mwi,mys,naa,ncl,ner,nga,nic,nld,nor,npl,nzl,omn,pak,pan,per,phl,png,pol,prk,prt,pry,qat,rou,rwa,sau,sdn,sen,sgp,shn,sle,slv,som,spm,sun,sur,swe,syc,syr,tcd,tgo,tha,tto,tun,tur,twn,tza,uga,ury,usa,ven,vnm,wsm,yar,ymd,yug,zaf,zmb,zwe
gha,0.0,0.0,0.0,0.0,1069000.0,131000.0,1403000.0,0.0,12472000.0,0.0,341000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351000.0,0.0,0.0,20564000.0,13809000.0,0.0,0.0,0.0,262000.0,0.0,0.0,142000.0,0.0,0.0,0.0,0.0,0.0,0.0,3448000.0,0.0,0.0,0.0,0.0,4309000.0,27000.0,80467000.0,1118000.0,0.0,0.0,0.0,26292000.0,0.0,195789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143000.0,0.0,0.0,0.0,0.0,1806000.0,0.0,0.0,0.0,2000.0,0.0,965000.0,0.0,0.0,0.0,2026000.0,50179000.0,43334000.0,0.0,27743000.0,71000.0,0.0,0.0,0.0,19752000.0,0.0,0.0,0.0,1035000.0,29902000.0,17000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,9000.0,0.0,0.0,0.0,0.0,0.0,19098000.0,3472000.0,0.0,56000.0,0.0,36000.0,0.0,41000.0,0.0,0.0,1981000.0,0.0,158000.0,0.0,0.0,0.0,0.0,29000.0,0.0,183000.0,3816000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12034000.0,0.0,0.0,0.0,0.0,93000.0,1000.0,5000.0,1000.0,0.0,3000.0,0.0,1089000.0,119919000.0,0.0,0.0,0.0,0.0,0.0,8785000.0,0.0,0.0,0.0
gib,0.0,0.0,0.0,0.0,3000.0,51000.0,70000.0,0.0,1636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000.0,0.0,0.0,84000.0,1510000.0,0.0,0.0,0.0,0.0,0.0,0.0,9111000.0,0.0,0.0,0.0,3000.0,0.0,0.0,1725000.0,3611000.0,0.0,0.0,0.0,5934000.0,0.0,2144000.0,1125000.0,0.0,0.0,0.0,8059000.0,0.0,55052000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,29000.0,0.0,0.0,0.0,756000.0,0.0,0.0,0.0,0.0,0.0,681000.0,0.0,0.0,0.0,61000.0,14093000.0,2000.0,0.0,7414000.0,0.0,0.0,0.0,37000.0,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147000.0,1884000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,0.0,0.0,0.0,0.0,0.0,16239000.0,118000.0,0.0,201000.0,0.0,14000.0,0.0,0.0,6000.0,0.0,689000.0,0.0,891000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9530000.0,0.0,0.0,0.0,0.0,157000.0,28974000.0,0.0,0.0,0.0,0.0,0.0,0.0,3447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gin,0.0,0.0,0.0,0.0,0.0,11000.0,3498000.0,0.0,11632000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873000.0,0.0,0.0,1625000.0,5565000.0,0.0,0.0,0.0,853000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1887000.0,0.0,0.0,0.0,0.0,19587000.0,0.0,12922000.0,428000.0,0.0,0.0,0.0,97605000.0,0.0,16324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,158000.0,0.0,0.0,12000.0,12000.0,19320000.0,0.0,0.0,3298000.0,43000.0,0.0,0.0,0.0,28000.0,0.0,0.0,0.0,5395000.0,0.0,10000.0,8000.0,1624000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2837000.0,3778000.0,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,0.0,483000.0,0.0,0.0,0.0,0.0,0.0,0.0,1243000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7008000.0,0.0,0.0,0.0,0.0,0.0,37820000.0,196000.0,0.0,0.0,0.0,0.0,0.0,29260000.0,0.0,0.0,0.0,0.0,0.0,1423000.0,0.0,0.0,0.0
glp,0.0,1000.0,0.0,0.0,1730000.0,716000.0,658000.0,0.0,13408000.0,0.0,0.0,0.0,20000.0,0.0,97000.0,0.0,0.0,0.0,3545000.0,1101000.0,521000.0,3311000.0,2704000.0,286000.0,1171000.0,482000.0,785000.0,298000.0,0.0,2517000.0,9000.0,183000.0,69000.0,1000.0,147000.0,0.0,1844000.0,4523000.0,70000.0,0.0,55000.0,5584000.0,7000.0,38507000.0,24000.0,9000.0,0.0,0.0,972054000.0,1297000.0,15327000.0,0.0,0.0,0.0,36188000.0,0.0,0.0,0.0,47000.0,0.0,1028000.0,3026000.0,386000.0,2258000.0,4946000.0,1091000.0,136000.0,39000.0,591000.0,527000.0,6000.0,0.0,466000.0,236000.0,37489000.0,2794000.0,0.0,37268000.0,22000.0,0.0,127000.0,1810000.0,554000.0,4000.0,0.0,84000.0,3000.0,0.0,20000.0,125000.0,1287000.0,534000.0,594000.0,0.0,7000.0,0.0,0.0,22000.0,0.0,106000.0,5000.0,216000.0,6838000.0,20000.0,1000.0,0.0,128000.0,41521000.0,4733000.0,0.0,6825000.0,0.0,150000.0,52000.0,67000.0,266000.0,0.0,203000.0,82000.0,1789000.0,10000.0,0.0,166000.0,2000.0,35343000.0,0.0,36000.0,621000.0,0.0,0.0,40000.0,0.0,18000.0,47000.0,12264000.0,2196000.0,0.0,0.0,4000.0,0.0,53000.0,8597000.0,26000.0,156000.0,2168000.0,0.0,55000.0,44000.0,78710000.0,44146000.0,7000.0,0.0,0.0,0.0,161000.0,288000.0,0.0,0.0
gmb,0.0,0.0,0.0,0.0,0.0,2000.0,1318000.0,0.0,2051000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299000.0,0.0,0.0,177000.0,466000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311000.0,0.0,0.0,0.0,0.0,3677000.0,0.0,7767000.0,1000.0,0.0,0.0,0.0,12172000.0,0.0,39913000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945000.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,3317000.0,0.0,0.0,4719000.0,2000.0,0.0,0.0,0.0,237000.0,0.0,0.0,0.0,429000.0,0.0,0.0,0.0,341000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408000.0,0.0,0.0,0.0,0.0,0.0,0.0,6166000.0,779000.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,1286000.0,0.0,54000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931000.0,0.0,0.0,0.0,0.0,2931000.0,1348000.0,0.0,0.0,0.0,0.0,0.0,0.0,3415000.0,0.0,0.0,0.0,0.0,0.0,819000.0,0.0,0.0,0.0
gnb,0.0,0.0,0.0,0.0,710000.0,17000.0,197000.0,0.0,8757000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544000.0,0.0,0.0,2238000.0,3314000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375000.0,0.0,185000.0,0.0,0.0,6828000.0,0.0,7209000.0,26000.0,0.0,0.0,0.0,32270000.0,0.0,8397000.0,0.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,4670000.0,0.0,0.0,4820000.0,668000.0,0.0,0.0,0.0,91000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12973000.0,981000.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,60615000.0,0.0,0.0,0.0,0.0,0.0,0.0,3813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667000.0,0.0,0.0,0.0,0.0,0.0,10018000.0,0.0,0.0,0.0,0.0,0.0,0.0,20466000.0,0.0,0.0,0.0,0.0,0.0,1754000.0,0.0,0.0,0.0
gnq,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,371000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,79000.0,0.0,0.0,0.0,810000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54336000.0,0.0,521000.0,113000.0,0.0,0.0,0.0,2748000.0,0.0,126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,1514000.0,0.0,0.0,22000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,2004000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grc,2658000.0,0.0,10601000.0,118000.0,51992000.0,18241000.0,110080000.0,0.0,206742000.0,284000.0,145000.0,1592000.0,93032000.0,0.0,0.0,0.0,0.0,3439000.0,149373000.0,1000.0,198000.0,77524000.0,136824000.0,13448000.0,25385000.0,47953000.0,10031000.0,8196000.0,2230000.0,945000.0,116000.0,71620000.0,449000.0,5293000.0,78302000.0,0.0,63605000.0,23000.0,1839000.0,4307000.0,699820000.0,94884000.0,3263000.0,1467783000.0,104413000.0,1239000.0,251000.0,0.0,652102000.0,17051000.0,481253000.0,4301000.0,0.0,35000.0,0.0,50000.0,0.0,0.0,0.0,2405000.0,22000.0,67000.0,22000.0,27038000.0,50000.0,24000.0,68537000.0,9392000.0,9496000.0,38335000.0,36958000.0,53934000.0,9000.0,38753000.0,862276000.0,60000.0,133000.0,1164321000.0,5698000.0,27000.0,0.0,7000.0,62181000.0,3334000.0,2000.0,798000.0,2115000.0,263078000.0,1696000.0,51000.0,19594000.0,2259000.0,1835000.0,384000.0,299000.0,8000.0,63000.0,357000.0,951000.0,0.0,1119000.0,14696000.0,1560000.0,4000.0,370000.0,914000.0,43000.0,407077000.0,92503000.0,75000.0,48313000.0,0.0,6395000.0,1111000.0,151000.0,3990000.0,0.0,73414000.0,8528000.0,16523000.0,2757000.0,0.0,70872000.0,67000.0,779234000.0,12548000.0,193000.0,12718000.0,0.0,28000.0,1000.0,317000.0,248000.0,149819000.0,0.0,182024000.0,0.0,50669000.0,240000.0,7241000.0,1706000.0,3000.0,385230000.0,11836000.0,33236000.0,116000.0,101000.0,15082000.0,484313000.0,14774000.0,53000.0,0.0,455000.0,66000.0,158874000.0,54182000.0,16368000.0,30000.0
grl,0.0,0.0,0.0,0.0,0.0,6000.0,74000.0,0.0,5223000.0,0.0,0.0,0.0,307000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,6985000.0,541000.0,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,12000.0,3000.0,0.0,0.0,25000.0,0.0,245384000.0,0.0,4000.0,0.0,0.0,721000.0,0.0,1687000.0,1438000.0,0.0,0.0,0.0,1064000.0,0.0,18827000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,1000.0,222000.0,12000.0,0.0,39000.0,2000.0,595000.0,0.0,0.0,2476000.0,0.0,0.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,15020000.0,10759000.0,0.0,18000.0,0.0,13000.0,0.0,0.0,1000.0,0.0,68000.0,0.0,149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390000.0,0.0,0.0,0.0,0.0,7000.0,0.0,4000.0,39000.0,9000.0,0.0,0.0,0.0,9619000.0,3386000.0,0.0,0.0,0.0,0.0,34000.0,3000.0,0.0,0.0
gtm,0.0,0.0,0.0,0.0,3197000.0,1226000.0,2064000.0,0.0,8691000.0,0.0,0.0,334000.0,204000.0,0.0,12424000.0,4753000.0,0.0,15000.0,14894000.0,0.0,0.0,18853000.0,19316000.0,556000.0,1230000.0,0.0,0.0,0.0,0.0,4714000.0,45129000.0,1545000.0,0.0,0.0,135000.0,0.0,4424000.0,67000.0,0.0,289000.0,0.0,15061000.0,0.0,87864000.0,472000.0,0.0,0.0,0.0,29989000.0,0.0,34270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,0.0,0.0,0.0,30000.0,4984000.0,32100000.0,213000.0,349000.0,26000.0,143000.0,2631000.0,3000.0,3000.0,0.0,1157000.0,20709000.0,157000.0,0.0,128496000.0,0.0,0.0,0.0,0.0,9012000.0,0.0,0.0,0.0,0.0,0.0,660000.0,0.0,0.0,5000.0,64489000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231000.0,152339000.0,0.0,0.0,0.0,16648000.0,12078000.0,812000.0,0.0,953000.0,0.0,87000.0,22000.0,1037000.0,120000.0,0.0,371000.0,0.0,1432000.0,0.0,0.0,427000.0,0.0,0.0,0.0,0.0,1037000.0,0.0,0.0,61294000.0,0.0,0.0,974000.0,0.0,5470000.0,0.0,0.0,0.0,0.0,357000.0,34146000.0,0.0,9000.0,11955000.0,6000.0,0.0,77000.0,520363000.0,146754000.0,0.0,0.0,0.0,0.0,57000.0,768000.0,3000.0,0.0
guf,0.0,0.0,0.0,0.0,310000.0,60000.0,143000.0,0.0,1454000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,1639000.0,331000.0,0.0,1091000.0,404000.0,4000.0,471000.0,51000.0,19000.0,0.0,0.0,183000.0,706000.0,15000.0,903000.0,0.0,20000.0,0.0,398000.0,289000.0,26000.0,0.0,36000.0,689000.0,0.0,3864000.0,11000.0,1000.0,0.0,0.0,148258000.0,203000.0,3482000.0,0.0,0.0,0.0,4534000.0,0.0,0.0,0.0,17000.0,0.0,608000.0,0.0,11000.0,555000.0,5000.0,132000.0,13000.0,3000.0,51000.0,135000.0,0.0,5000.0,12000.0,4000.0,4625000.0,321000.0,0.0,11112000.0,0.0,0.0,53000.0,0.0,117000.0,0.0,0.0,0.0,0.0,6000.0,7000.0,18000.0,163000.0,50000.0,113000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,1128000.0,6000.0,0.0,0.0,0.0,3414000.0,147000.0,0.0,356000.0,0.0,16000.0,1077000.0,330000.0,25000.0,0.0,53000.0,6000.0,36000.0,0.0,0.0,25000.0,0.0,3000.0,0.0,1000.0,129000.0,0.0,0.0,0.0,0.0,0.0,45000.0,3113000.0,347000.0,0.0,0.0,0.0,0.0,33000.0,37669000.0,3000.0,6000.0,386000.0,0.0,0.0,2000.0,19414000.0,247000.0,1000.0,0.0,0.0,0.0,11000.0,85000.0,0.0,0.0
guy,0.0,0.0,0.0,0.0,371000.0,1717000.0,414000.0,0.0,2636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416000.0,592000.0,0.0,13549000.0,558000.0,0.0,0.0,0.0,0.0,0.0,0.0,233000.0,137000.0,0.0,0.0,0.0,0.0,0.0,603000.0,71000.0,0.0,0.0,0.0,73000.0,0.0,4091000.0,64000.0,0.0,0.0,0.0,5903000.0,0.0,66968000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,160000.0,0.0,324000.0,15000.0,0.0,861000.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,233000.0,1860000.0,3603000.0,0.0,6180000.0,0.0,0.0,0.0,290000.0,945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66000.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,0.0,0.0,0.0,0.0,0.0,9142000.0,279000.0,0.0,92000.0,0.0,60000.0,298000.0,25000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706000.0,0.0,0.0,0.0,0.0,9000.0,90853000.0,0.0,0.0,0.0,0.0,0.0,0.0,88199000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hkg,46000.0,1532000.0,0.0,7705000.0,26857000.0,340469000.0,32389000.0,1959000.0,252710000.0,1604000.0,325000.0,4395000.0,253000.0,15010000.0,0.0,0.0,114000.0,53000.0,38437000.0,43000.0,2594000.0,157018000.0,580925000.0,6014000.0,4401504000.0,667000.0,895000.0,6712000.0,726000.0,1164000.0,961000.0,13431000.0,412000.0,437000.0,4715000.0,108000.0,50352000.0,53000.0,255000.0,1036000.0,2338000.0,40382000.0,17000.0,578097000.0,7893000.0,0.0,702000.0,0.0,281538000.0,0.0,1094231000.0,3422000.0,0.0,0.0,6000.0,393000.0,502000.0,0.0,3775000.0,0.0,1780000.0,0.0,2000.0,0.0,31000.0,78000.0,1771000.0,136785000.0,164721000.0,2441000.0,29414000.0,8000.0,12000.0,228283000.0,274648000.0,18000.0,2000.0,5142637000.0,3069000.0,1000.0,221000.0,14000.0,775846000.0,621000.0,3859000.0,40000.0,25000.0,0.0,13099000.0,114014000.0,97000.0,589000.0,14288000.0,875000.0,28000.0,29171000.0,0.0,1060000.0,0.0,339000.0,86000.0,211991000.0,796000.0,314000.0,0.0,377000.0,17000.0,164523000.0,13636000.0,927000.0,90781000.0,139000.0,170236000.0,13099000.0,2951000.0,186300000.0,1518000.0,8221000.0,28944000.0,8321000.0,1375000.0,1108000.0,831000.0,0.0,9870000.0,12067000.0,54000.0,1117200000.0,0.0,0.0,487000.0,57000.0,0.0,36186000.0,0.0,70127000.0,39000.0,1075000.0,698000.0,0.0,316384000.0,7000.0,6000.0,1172000.0,1596534000.0,29005000.0,2424000.0,5755000.0,2649121000.0,14014000.0,22165000.0,783000.0,49000.0,400000.0,2723000.0,239720000.0,684000.0,1846000.0
hnd,0.0,0.0,8000.0,0.0,2880000.0,1898000.0,1457000.0,0.0,9257000.0,0.0,0.0,0.0,173000.0,0.0,7000.0,66000.0,18000.0,12000.0,17831000.0,0.0,0.0,17866000.0,5893000.0,433000.0,4565000.0,0.0,0.0,0.0,0.0,4989000.0,31321000.0,1870000.0,0.0,0.0,365000.0,0.0,7277000.0,337000.0,0.0,26000.0,3000.0,8481000.0,0.0,28400000.0,180000.0,1000.0,0.0,0.0,15936000.0,0.0,21104000.0,0.0,72000.0,0.0,0.0,0.0,0.0,0.0,8000.0,4000.0,57617000.0,0.0,0.0,2766000.0,0.0,30000.0,408000.0,42000.0,203000.0,299000.0,15000.0,0.0,7000.0,302000.0,9804000.0,1408000.0,0.0,99344000.0,0.0,0.0,0.0,3589000.0,4381000.0,0.0,0.0,2000.0,0.0,0.0,217000.0,0.0,48000.0,3000.0,21896000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,75000.0,3017000.0,0.0,0.0,0.0,14432000.0,15598000.0,117000.0,0.0,1000.0,0.0,42000.0,8022000.0,725000.0,221000.0,0.0,330000.0,72000.0,480000.0,1000.0,0.0,113000.0,0.0,0.0,0.0,0.0,231000.0,0.0,0.0,0.0,0.0,27000.0,1102000.0,0.0,3225000.0,0.0,0.0,0.0,0.0,29000.0,32124000.0,0.0,1000.0,8102000.0,0.0,0.0,88000.0,421868000.0,104816000.0,0.0,0.0,0.0,83000.0,429000.0,1145000.0,1000.0,0.0
hti,0.0,0.0,0.0,0.0,332000.0,11000.0,2558000.0,0.0,2477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6719000.0,258000.0,0.0,22950000.0,4739000.0,0.0,0.0,0.0,0.0,0.0,0.0,1424000.0,760000.0,0.0,0.0,0.0,0.0,0.0,1666000.0,9712000.0,0.0,0.0,0.0,8475000.0,0.0,9313000.0,178000.0,0.0,0.0,0.0,18006000.0,0.0,5685000.0,0.0,0.0,0.0,217000.0,0.0,0.0,0.0,23000.0,0.0,774000.0,2000.0,0.0,2786000.0,87000.0,0.0,0.0,0.0,0.0,418000.0,0.0,0.0,5000.0,1849000.0,3007000.0,919000.0,0.0,29061000.0,0.0,0.0,0.0,2000.0,5240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407000.0,9397000.0,238000.0,0.0,163000.0,0.0,257000.0,330000.0,31000.0,103000.0,0.0,0.0,0.0,249000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,3111000.0,0.0,0.0,0.0,0.0,24000.0,19711000.0,0.0,0.0,0.0,0.0,0.0,0.0,293635000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0
hun,0.0,0.0,0.0,0.0,5830000.0,20949000.0,2000.0,0.0,75158000.0,0.0,0.0,0.0,535000.0,71000.0,0.0,0.0,0.0,0.0,114022000.0,0.0,0.0,122000.0,170525000.0,0.0,0.0,0.0,0.0,0.0,0.0,9885000.0,0.0,626000.0,6746000.0,1015000.0,98000.0,0.0,45000.0,0.0,6689000.0,0.0,10146000.0,31715000.0,926000.0,368000.0,91919000.0,0.0,0.0,0.0,233818000.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58213000.0,0.0,0.0,0.0,0.0,9814000.0,0.0,0.0,0.0,16500000.0,0.0,5658000.0,0.0,0.0,1068000.0,2704000.0,266651000.0,0.0,0.0,107266000.0,83000.0,0.0,0.0,0.0,1203000.0,301000.0,0.0,0.0,0.0,0.0,932000.0,262000.0,5450000.0,2945000.0,0.0,0.0,445000.0,0.0,0.0,0.0,0.0,0.0,0.0,6524000.0,0.0,0.0,0.0,0.0,0.0,145191000.0,19784000.0,0.0,2490000.0,0.0,21383000.0,0.0,4127000.0,16000.0,0.0,29438000.0,0.0,5613000.0,0.0,0.0,0.0,0.0,0.0,223000.0,0.0,10497000.0,0.0,0.0,0.0,0.0,0.0,1877000.0,0.0,1000.0,0.0,0.0,0.0,0.0,110000.0,0.0,833000.0,41122000.0,0.0,1000.0,0.0,3021000.0,662000.0,0.0,0.0,0.0,0.0,0.0,230927000.0,0.0,0.0,0.0
idn,0.0,0.0,0.0,0.0,8845000.0,377567000.0,13959000.0,0.0,56179000.0,0.0,146000.0,53000.0,2322000.0,9637000.0,0.0,0.0,0.0,21000.0,41826000.0,193000.0,169000.0,96812000.0,64114000.0,790000.0,197275000.0,0.0,123000.0,0.0,0.0,16000.0,65000.0,7532000.0,39906000.0,0.0,4864000.0,0.0,11742000.0,0.0,3000.0,20000.0,2966000.0,23358000.0,235000.0,685247000.0,37726000.0,0.0,0.0,0.0,235626000.0,0.0,261220000.0,970000.0,0.0,24000.0,0.0,0.0,0.0,0.0,1727000.0,0.0,840000.0,0.0,0.0,139406000.0,0.0,0.0,4162000.0,0.0,43242000.0,3256000.0,15000.0,1272000.0,0.0,595000.0,75881000.0,0.0,6533000.0,3413019000.0,3818000.0,0.0,0.0,0.0,234167000.0,1964000.0,21000.0,152000.0,7031000.0,0.0,120000.0,0.0,35742000.0,4141000.0,12724000.0,136000.0,0.0,48616000.0,0.0,34317000.0,0.0,0.0,638000.0,35851000.0,0.0,30000.0,1000.0,23000.0,255000.0,115501000.0,12769000.0,0.0,75467000.0,1000.0,14303000.0,3922000.0,76000.0,90065000.0,6000.0,23403000.0,37053000.0,724000.0,888000.0,0.0,6175000.0,0.0,964747000.0,476000.0,6000.0,936270000.0,0.0,0.0,571000.0,0.0,0.0,19759000.0,0.0,52161000.0,0.0,22000.0,0.0,0.0,288073000.0,0.0,135000.0,3507000.0,439810000.0,58965000.0,0.0,135000.0,1409159000.0,98000.0,138000.0,0.0,50000.0,0.0,19351000.0,1842000.0,9972000.0,0.0
ind,0.0,0.0,0.0,0.0,22185000.0,195455000.0,43301000.0,0.0,364880000.0,0.0,0.0,0.0,0.0,39850000.0,0.0,0.0,0.0,0.0,246801000.0,0.0,0.0,297216000.0,127721000.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,13000.0,0.0,1659000.0,3000.0,0.0,0.0,23194000.0,0.0,11000.0,0.0,42000.0,74300000.0,53000.0,741922000.0,37136000.0,47000.0,10000.0,0.0,349017000.0,0.0,1041586000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19623000.0,0.0,4000.0,0.0,0.0,18274000.0,0.0,0.0,227000.0,45797000.0,0.0,10320000.0,0.0,0.0,0.0,6464000.0,243840000.0,0.0,26870000.0,914763000.0,10866000.0,0.0,0.0,0.0,172944000.0,238866000.0,0.0,0.0,7000.0,0.0,34253000.0,0.0,98433000.0,13000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,3000.0,285319000.0,0.0,0.0,0.0,0.0,0.0,204780000.0,28799000.0,0.0,15409000.0,1608000.0,70711000.0,0.0,2553000.0,16198000.0,0.0,23604000.0,0.0,7502000.0,0.0,0.0,0.0,0.0,326826000.0,1817000.0,0.0,449507000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105771000.0,0.0,0.0,0.0,0.0,21119000.0,58000.0,20707000.0,3419000.0,0.0,8686000.0,0.0,182000.0,1667815000.0,0.0,0.0,0.0,96000.0,0.0,33289000.0,0.0,0.0,0.0
